id;name;acronym;state
602;INSTITUTO TECNOLÓGICO DE AERONÁUTICA;ITA;SP
605;UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL;USCS;SP
606;FACULDADE DE DIREITO DE CACHOEIRO DO ITAPEMIRIM;FDCI;ES
607;FACULDADE DE CIÊNCIAS CONTÁBEIS E ADMINISTRATIVAS DE CACHOEIRO DO ITAPEMIRIM;FACCACI;ES
608;"ESCOLA SUPERIOR DE CRUZEIRO ""PREFEITO HAMILTON VIEIRA MENDES""";ESEFIC;SP
609;UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ;UNIOESTE;PR
610;CENTRO UNIVERSITÁRIO METODISTA BENNETT;BENNETT;RJ
614;FACULDADE DE FILOSOFIA SANTA DOROTÉIA;FFSD;RJ
615;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS PROFESSORA NAIR FORTES ABU-MERHY;FAFI - PRONAFOR;MG
621;CENTRO DE ESTUDOS SUPERIORES DE MACEIÓ;CESMAC;AL
622;FACULDADES INTEGRADAS SILVA E SOUZA;FAU;RJ
624;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS CARLOS QUEIROZ;FAFIQUE;SP
625;FACULDADE CENECISTA DE CAPIVARI;FACECAP;SP
626;FACULDADE CENECISTA DE OSÓRIO;FACOS;RS
627;FACULDADE CENECISTA DE VARGINHA;FACECA;MG
631;CENTRO DE ENSINO SUPERIOR CENECISTA DE FARROUPILHA;CESF;RS
633;INSTITUTO MILITAR DE ENGENHARIA;IME;RJ
634;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;RS
636;ESCOLA SUPERIOR DE PROPAGANDA E MARKETING;ESPM;SP
637;FACULDADE DE ENGENHARIA SÃO PAULO;FESP;SP
638;FACULDADE DE DIREITO MILTON CAMPOS;FDMC;MG
640;FACULDADES INTEGRADAS MARIA THEREZA;FAMATH;RJ
641;CENTRO UNIVERSITÁRIO LA SALLE;UNILASALLE;RS
645;CENTRO UNIVERSITÁRIO DE JARAGUÁ DO SUL;UNERJ;SC
647;FACULDADE DE ENFERMAGEM LUIZA DE MARILLAC;FELM;RJ
648;FACULDADES ASSOCIADAS DE UBERABA - FAZU;FAZU;MG
649;CENTRO UNIVERSITÁRIO DE UNIÃO DA VITÓRIA;UNIUV;PR
650;FACULDADE DE CIÊNCIAS CONTÁBEIS E ADMINISTRATIVAS DE AVARÉ;IESA/FACCAA;SP
651;FACULDADE DE ADMINISTRAÇÃO DE GOVERNADOR VALADARES;FAGV;MG
652;FACULDADE SANTA CECÍLIA;FASC;SP
657;FACULDADE DE FORMAÇÃO DE PROFESSORES DE SERRA TALHADA;FAFOPST;PE
662;FACULDADES INTEGRADAS CORAÇÃO DE JESUS;FAINC;SP
663;UNIVERSIDADE SALGADO DE OLIVEIRA;UNIVERSO;RJ
664;CENTRO UNIVERSITÁRIO VILA VELHA;UVV;ES
665;UNIVERSIDADE DE TAUBATÉ;UNITAU;SP
666;UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA;UEFS;BA
667;FACULDADES INTEGRADAS DE JACAREPAGUÁ;FIJ;RJ
668;CENTRO UNIVERSITÁRIO DE ENSINO SUPERIOR DO AMAZONAS;CIESA;AM
669;UNIVERSIDADE NILTON LINS;UNINILTONLINS;AM
670;UNIVERSIDADE SÃO FRANCISCO;USF;SP
671;UNIVERSIDADE ANHANGUERA - UNIDERP;UNIDERP;MS
672;FACULDADE DE ENGENHARIA DE SOROCABA;FACENS;SP
673;CENTRO UNIVERSITÁRIO DA GRANDE DOURADOS;UNIGRAN;MS
674;CENTRO DE ENSINO SUPERIOR DO VALE SÃO FRANCISCO;CESVASF;PE
677;FACULDADE DE REABILITAÇÃO DA ASCE;FRASCE;RJ
680;FACULDADES INTEGRADAS DE PEDRO LEOPOLDO;FIPEL;MG
682;FACULDADE DO NOROESTE DE MINAS;FINOM;MG
685;FACULDADE DE FORMAÇÃO DE PROFESSORES DE BELO JARDIM;FABEJA;PE
686;FACULDADE DE CIÊNCIAS APLICADAS DE LIMOEIRO;FACAL;PE
687;FACULDADE ESTADUAL DE FILOSOFIA CIÊNCIAS LETRAS UNIÃO DA VITÓRIA;FAFIUV;PR
688;UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA;UESB;BA
692;FACULDADE DE CIÊNCIAS APLICADAS E SOCIAIS DE PETROLINA;FACAPE;PE
693;UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO;UNIRIO;RJ
694;UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;MS
699;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA;UNIR;RO
701;FACULDADE DE CIÊNCIAS DA ADMINISTRAÇÃO DE GARANHUNS;FAGA;PE
702;FACULDADE DE FORMAÇÃO DE PROFESSORES DE GOIANA;F.F.P.G.;PE
703;FACULDADE DE FORMAÇÃO DE PROFESSORES DE ARARIPINA;FAFOPA;PE
704;FACULDADE DE CIÊNCIAS AGRÁRIAS DE ARARIPINA;FACIAGRA;PE
705;FACULDADE SÃO JOSÉ;FSJ;RJ
706;FACULDADE DE ARTES DULCINA DE MORAES;FADM;DF
707;CENTRO UNIVERSITÁRIO CENTRAL PAULISTA;UNICEP;SP
710;FACULDADE BÉTHENCOURT DA SILVA;FABES;RJ
712;CENTRO UNIVERSITÁRIO HERMÍNIO DA SILVEIRA;UNI IBMR;RJ
715;CENTRO UNIVERSITÁRIO FRANCISCANO DO PARANÁ;FAE;PR
716;FACULDADES INTEGRADAS DE BOTUCATU;UNIFAC;SP
717;FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE;UFCSPA;RS
718;UNIVERSIDADE POTIGUAR;UNP;RN
719;UNIVERSIDADE DO ESTADO DE MATO GROSSO;UNEMAT;MT
720;FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS APLICADAS DO CABO DE SANTO AGOSTINHO;FACHUCA;PE
721;FACULDADE DE EDUCAÇÃO DE ASSIS;FAEDA;SP
722;ESCOLA DE EDUCAÇÃO FÍSICA DE ASSIS;EEFA;SP
723;FACULDADE DE ADMINISTRAÇÃO DE ASSIS;FAA;SP
724;FACULDADE DE CIÊNCIAS, CULTURA E EXTENSÃO DO RIO GRANDE DO NORTE;FACEX;RN
725;FACULDADE ESTADUAL DE FILOSOFIA, CIÊNCIAS E LETRAS DE PARANAGUÁ;FAFIPAR;PR
727;FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DO ALTO SÃO FRANCISCO;FASF;MG
728;FACULDADE DE CIÊNCIAS HUMANAS DE CURVELO;FACIC;MG
730;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;UEPG;PR
734;FACULDADES INTEGRADAS MARIA IMACULADA;FIMI;SP
736;FACULDADE PITÁGORAS DE LINHARES;;ES
737;CENTRO UNIVERSITÁRIO SÃO CAMILO;SAO CAMILO;SP
738;FACULDADES INTEGRADAS TERESA D´ÁVILA;FATEA;SP
739;CENTRO UNIVERSITÁRIO SÃO CAMILO - ESPÍRITO SANTO;SÃO CAMILO-ES;ES
743;ESCOLA SUPERIOR DE ENSINO HELENA ANTIPOFF;ESEHA;RJ
744;FACULDADE DE EDUCAÇÃO E CIÊNCIAS HUMANAS DE ANICUNS;FECHA;GO
745;INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE SÃO MANUEL;IMESSM;SP
746;UNIVERSIDADE REGIONAL DO CARIRI;URCA;CE
749;CENTRO DE ENSINO SUPERIOR DO VALE DO PARNAÍBA;CESVALE;PI
750;CENTRO UNIVERSITÁRIO UNIRG;UNIRG;TO
752;FACULDADE DE PARÁ DE MINAS;FAPAM;MG
753;FACULDADE DE CIÊNCIAS HUMANAS DO SERTÃO CENTRAL;FACHUSC;PE
754;CENTRO DE ENSINO SUPERIOR DE CATALÃO;CESUC;GO
755;CENTRO DE ENSINO SUPERIOR DE JATAÍ;CESUT;GO
756;UNIVERSIDADE ESTADUAL DO PIAUÍ;UESPI;PI
757;FACULDADES INTEGRADAS DO TAPAJÓS;ISES;PA
759;FACULDADE DE CIÊNCIAS MÉDICAS E PARAMÉDICAS FLUMINENSE;SEFLU;RJ
760;FACULDADE DE CIÊNCIAS HUMANAS DE PERNAMBUCO;FCHPE;PE
761;FACULDADES SPEI;FACSPEI;PR
763;INSTITUTO UNIFICADO DE ENSINO SUPERIOR OBJETIVO;IUESO;GO
764;FACULDADE PINHEIRO GUIMARÃES;FAPG;RJ
769;FACULDADES INTEGRADAS DE NAVIRAÍ;FINAV;MS
774;FACULDADE ALVORADA DE INFORMÁTICA E PROCESSAMENTO DE DADOS;FAIPD;DF
775;FACULDADE ALVORADA DE EDUCAÇÃO FÍSICA E DESPORTO;FAEFD;DF
777;FACULDADE DE EDUCAÇÃO THEREZA PORTO MARQUES;FAETEC;SP
778;FACULDADE DE TECNOLOGIA THEREZA PORTO MARQUES;FAETEC;SP
779;FACULDADE DE PONTA PORÃ;FAP;MS
780;UNIVERSIDADE DE CUIABÁ;UNIC / PITÁGORAS;MT
781;FACULDADE ANHANGUERA DE RONDONÓPOLIS;FAR;MT
785;FACULDADE DE EDUCAÇÃO DE TANGARÁ DA SERRA;FACEDUTS;MT
788;FACULDADE DE RONDÔNIA;FARO;RO
789;UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;RR
790;FACULDADE DE ENFERMAGEM DO HOSPITAL ISRAELITA ALBERT EINSTEIN;FEHIAE;SP
792;CENTRO UNIVERSITÁRIO DO ESTADO DO PARÁ;CESUPA;PA
793;Centro Universitário Estácio Radial de São Paulo - Estácio UNIRADIAL;RADIAL;SP
794;CENTRO UNIVERSITÁRIO DE VÁRZEA GRANDE;UNIVAG;MT
795;FACULDADES INTEGRADAS DE DIAMANTINO;FID;MT
796;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DO VALE DO SÃO LOURENÇO;EDUVALE;MT
797;Faculdade AVEC de Vilhena;AVEC;RO
798;FACULDADE DE ARACRUZ;FAACZ;ES
801;FACULDADE MONTENEGRO;FAM;BA
802;CENTRO UNIVERSITÁRIO CARIOCA;UNICARIOCA;RJ
803;FACULDADE INTERAÇÃO AMERICANA;FIA;SP
809;FACULDADE DE DIREITO E CIÊNCIAS SOCIAIS DO LESTE DE MINAS - FADILESTE;FADILESTE;MG
810;CENTRO TÉCNICO-EDUCACIONAL SUPERIOR DO OESTE PARANAENSE;CTESOP;PR
811;FACULDADES INTEGRADAS DE CASSILÂNDIA;FIC;MS
822;ESCOLA SUPERIOR DE ESTUDOS EMPRESARIAIS E INFORMÁTICA;ESEEI;PR
823;CENTRO UNIVERSITÁRIO DO MARANHÃO;UNICEUMA;MA
824;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS DE GOIATUBA;FAFICH;GO
825;FACULDADE PRESBITERIANA GAMMON;FAGAMMON;MG
826;CENTRO UNIVERSITÁRIO DE DESENVOLVIMENTO DO CENTRO-OESTE;UNIDESC;GO
828;FACULDADE DE SÃO LOURENÇO;FASAMA;MG
829;UNIVERSIDADE DO TOCANTINS;UNITINS;TO
830;UNIVERSIDADE FEDERAL DO AMAPÁ;UNIFAP;AP
831;FACULDADE DE CIÊNCIAS HUMANAS DO VALE DO RIO GRANDE;FCHVRG;SP
832;FACULDADE DE CIÊNCIAS ADMINISTRATIVAS DE CURVELO;FACIAC;MG
833;FACULDADES INTEGRADAS DE ARIQUEMES;FIAR;RO
837;FACULDADE DE CIÊNCIAS HUMANAS DE FORTALEZA;FCHFOR;CE
838;FACULDADE DE CIÊNCIAS TECNOLÓGICAS DE FORTALEZA;FCTFOR;CE
839;FACULDADE VITORIANA DE CIÊNCIAS CONTÁBEIS;FAVI;ES
840;FACULDADE VITORIANA DE TECNOLOGIA;FAVI;ES
843;FACULDADE DE CIÊNCIAS E TECNOLOGIA DE BIRIGUI;FATEB;SP
844;FACULDADE DE AGRONOMIA E ENGENHARIA FLORESTAL DE GARÇA;FAEF;SP
845;FACULDADE DA FUNDAÇÃO EDUCACIONAL ARAÇATUBA;FAC-FEA;SP
846;FACULDADE DE ADMINISTRAÇÃO DE TERESINA;FAT;PI
847;FACULDADE PIAUIENSE DE PROCESSAMENTO DE DADOS;FPPD;PI
848;FACULDADE PARAIBANA DE PROCESSAMENTO DE DADOS;FPPD;PB
849;FACULDADE JESUÍTA DE FILOSOFIA E TEOLOGIA;FAJE;MG
852;FACULDADE DE INFORMÁTICA E ADMINISTRAÇÃO PAULISTA;FIAP;SP
861;CENTRO DE ENSINO SUPERIOR DO AMAPÁ;CEAP;AP
862;FACULDADE ESTÁCIO DE SÁ DE CAMPO GRANDE;FESCG;MS
866;FACULDADE DE INFORMÁTICA DE CUIABÁ;FIC;MT
873;FACULDADES UNIFICADAS DE FOZ DO IGUAÇU;UNIFOZ;PR
874;FACULDADE DE ESTUDOS SOCIAIS APLICADOS DE VIANA;FESAV;ES
877;FACULDADE DE ECONOMIA E PROCESSAMENTO DE DADOS DE FOZ DO IGUAÇU;FEPI;PR
878;CENTRO UNIVERSITÁRIO DO LESTE DE MINAS GERAIS;UNILESTEMG;MG
881;INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE ASSIS;IMESA;SP
882;INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE BEBEDOURO VICTÓRIO CARDASSI;IMESB;SP
886;FACULDADE DE HORTOLÂNDIA;FACH;SP
890;ESCOLA DE GOVERNO PROFESSOR PAULO NEVES DE CARVALHO;EG;MG
891;FACULDADE ANHANGUERA DE BELO HORIZONTE;;MG
898;FACULDADE DE CIÊNCIAS ECONÔMICAS E ADMINISTRATIVAS SANTA RITA DE CÁSSIA;FACEAS;SP
900;FACULDADE DE CIÊNCIAS ADMINISTRATIVAS E DE TECNOLOGIA;FATEC;RO
905;FACULDADE ESCOLA PAULISTA DE DIREITO;FACEPD;SP
906;FACULDADE DE EDUCAÇÃO E CIÊNCIAS GERENCIAIS DE SUMARÉ;FECGS;SP
907;FACULDADE DE EDUCAÇÃO E CIÊNCIAS GERENCIAIS DE INDAIATUBA;FECGI;SP
908;FACULDADE ALAGOANA DE ADMINISTRAÇÃO;FAA;AL
909;FACULDADE DE BELFORD ROXO;FABEL;RJ
910;FACULDADE SANTA LÚCIA;FCACSL;SP
913;FACULDADES INTEGRADAS DE PARANAÍBA - FIPAR;FIPAR;MS
915;FACULDADE DE ADMINISTRAÇÃO DE FÁTIMA DO SUL;FAFS;MS
916;FACULDADE DE CIÊNCIAS, SAÚDE, EXATAS E JURÍDICAS DE TERESINA;FACULDADE CEUT;PI
917;FACULDADE DE CIÊNCIAS CONTÁBEIS DE NAVIRAI;FACINAV;MS
918;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE CASCAVEL;FCSAC;PR
922;FACULDADE REGES DE DRACENA;FCGD;SP
923;FACULDADE DE ADMINISTRAÇÃO E CIÊNCIAS CONTÁBEIS DE SÃO ROQUE;FACCSR;SP
924;FACULDADE INTERLAGOS DE EDUCAÇÃO E CULTURA;FINTEC;SP
926;CENTRO UNIVERSITÁRIO ANHANGUERA DE CAMPO GRANDE;;MS
939;FACULDADE CATÓLICA DE ANÁPOLIS;CATÓLICA DE ANÁPOLIS;GO
940;Faculdades Magsul;FAMAG;MS
944;ESCOLA SUPERIOR DE PROPAGANDA E MARKETING DO RIO DE JANEIRO;ESPM;RJ
945;INSTITUTO DE CIÊNCIAS SOCIAIS E HUMANAS;INCISOH;MG
950;UNIÃO DE ENSINO SUPERIOR DE NOVA MUTUM;UNINOVA;MT
952;UNIVERSIDADE SANTA CECÍLIA;UNISANTA;SP
953;UNIVERSIDADE METROPOLITANA DE SANTOS;UNIMES;SP
959;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS;FAFIL;PB
967;FACULDADE DE TECNOLOGIA DE TAQUARITINGA;FATEC/TQ;SP
973;FACULDADE DE LUCÉLIA;;SP
976;FACULDADES INTEGRADAS DE PONTA PORÃ;FIP;MS
977;FACULDADE SÃO CAMILO;;BA
983;FACULDADE PRUDENTE DE MORAES;FPM;SP
985;FACULDADE DE CIÊNCIAS E EDUCAÇÃO DE RUBIATABA;FACER;GO
986;FACULDADE DE EDUCAÇÃO E CULTURA MONTESSORI;FAMEC;SP
989;ESCOLA SUPERIOR EM MEIO AMBIENTE;ESMA;MG
990;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE CONGONHAS;FAFIC;MG
991;FACULDADE SENAI-CETIQT;SENAI-CETIQT;RJ
994;FACULDADE FLAMA;;RJ
997;Centro Universitário de Bauru;;SP
1012;FACULDADE DE FORMAÇÃO DE PROFESSORES DE AFOGADOS DA INGAZEIRA;FAFOPAI;PE
1013;FACULDADE SUDOESTE PAULISTANO;FASUP;SP
1014;INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC;BOM JESUS/IELUSC;SC
1019;FACULDADE DE CIÊNCIAS E TECNOLOGIA DE UNAÍ - FACTU;FACTU;MG
1021;FACULDADE DE CIÊNCIAS DE TIMBAÚBA;FACET;PE
1027;UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO;UENF;RJ
1028;UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL;UEMS;MS
1030;FACULDADE DE ECONOMIA E FINANÇAS IBMEC;FACULDADES IBMEC;RJ
1032;CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO;UNISAL;SP
1034;UNIÃO DE ESCOLAS SUPERIORES DA FUNESO;UNESF;PE
1036;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;UEMG;MG
1038;FACULDADES INTEGRADAS DE TRÊS LAGOAS;AEMS;MS
1041;CENTRO UNIVERSITÁRIO UNIVATES;UNIVATES;RS
1042;UNIVERSIDADE POSITIVO;UP;PR
1043;CENTRO UNIVERSITÁRIO HERMINIO OMETTO DE ARARAS;UNIARARAS;SP
1045;CENTRO UNIVERSITÁRIO ANHANGÜERA;UNIFIAN;SP
1046;UNIÃO DAS FACULDADES DOS GRANDES LAGOS - UNILAGO;UNILAGO;SP
1048;FACULDADE CAMPOS ELÍSEOS;FCE;SP
1049;INSTITUTO DE ENSINO SUPERIOR FUCAPI;CESF;AM
1051;FACULDADE DE CIÊNCIAS CONTÁBEIS - MACEIÓ;SEUNE;AL
1053;FACULDADE DE TECNOLOGIA E CIÊNCIAS DE FEIRA DE SANTANA;FTC;BA
1055;FACULDADE MAURÍCIO DE NASSAU DE SALVADOR;FMN SALVADOR;BA
1058;Centro Universitário Estácio da Bahia - Estácio FIB;FIB;BA
1059;FACULDADE LOURENÇO FILHO;FLF;CE
1060;CENTRO UNIVERSITÁRIO DO INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA - IESB;IESB;DF
1063;FACULDADE BATISTA DE VILA VELHA;FABAVI;ES
1064;FACULDADE BATISTA DE VITÓRIA;FABAVI;ES
1065;FACULDADE DE CIÊNCIAS ECONÔMICAS E ADMINISTRATIVAS DE VILA VELHA;;ES
1066;INSTITUTO DE ENSINO E PESQUISA OBJETIVO;IEPO;TO
1067;FACULDADE DE JUSSARA;FAJ;GO
1068;FACULDADE ALDETE MARIA ALVES;FAMA;MG
1070;INSTITUTO DE ENSINO SUPERIOR CENECISTA;INESC;MG
1071;INSTITUTO DE ENSINO SUPERIOR DA FUNLEC;IESF;MS
1072;FACULDADE AFIRMATIVO;FAFI;MT
1075;INSTITUTO DE EDUCAÇÃO SUPERIOR DA PARAÍBA;IESP;PB
1076;FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE CAJAZEIRAS;FAFIC;PB
1077;Faculdade Estácio do Recife - Estácio FIR;FIR;PE
1078;FACULDADE INTEGRADO DE CAMPO MOURÃO;CEI;PR
1079;FACULDADE MARINGÁ;CESPAR;PR
1080;FACULDADE ARTHUR SÁ EARP NETO;FASE;RJ
1081;FACULDADE DE ENGENHARIA DE RESENDE;FER;RJ
1082;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE;IFRN;RN
1084;FACULDADE CENECISTA DE BENTO GONÇALVES;FACEBG;RS
1085;FACULDADE METODISTA DE SANTA MARIA;FAMES;RS
1086;FACULDADE DE EDUCAÇÃO DE COLORADO DO OESTE;FAEC;RO
1087;FACULDADES INTEGRADAS APARÍCIO CARVALHO;FIMCA;RO
1090;FACULDADE SÃO LUÍS DE FRANÇA;FSLF;SE
1092;FACULDADES INTEGRADAS DE BAURU;FIB;SP
1093;FACULDADE DE CIÊNCIAS JURÍDICAS E GERENCIAIS DE GARÇA;FAEG;SP
1096;FACULDADE DE PRESIDENTE EPITÁCIO - FAPE;FAPE;SP
1097;FACULDADES INTEGRADAS DE SÃO PAULO;FISP;SP
1099;FACULDADE DE EDUCAÇÃO E CIÊNCIAS GERENCIAIS DE SÃO PAULO;FECG-SP;SP
1100;FACULDADE CARLOS DRUMMOND DE ANDRADE;FCDA;SP
1103;FACULDADE DE ADMINISTRAÇÃO SÃO PAULO;FAPI;SP
1107;Faculdade Estácio do Ceará - Estácio FIC;FIC;CE
1113;CENTRO UNIVERSITÁRIO EURO-AMERICANO;UNIEURO;DF
1115;FACULDADE SANTA TEREZINHA;CEST;MA
1118;UNIÃO DAS ESCOLAS DO GRUPO FAIMI DE EDUCAÇÃO;FAIMI;SP
1120;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF Fluminense;RJ
1122;FACULDADE OSVALDO CRUZ;;SP
1123;INSTITUTO DE EDUCAÇÃO SUPERIOR UNYAHNA DE SALVADOR;IESUS;BA
1124;INSTITUTO DE EDUCAÇÃO SUPERIOR UNYAHNA DE BARREIRAS;IESUB;BA
1125;FACULDADES INTEGRADAS ESPÍRITA;FIES;PR
1126;UNIVERSIDADE ESTADUAL DO CENTRO OESTE;UNICENTRO;PR
1128;UNIVERSIDADE DE ITAÚNA;UI;MG
1129;CENTRO UNIVERSITÁRIO DO NORTE PAULISTA;UNORP;SP
1130;FACULDADE METODISTA DE CIÊNCIAS HUMANAS E EXATAS;METODISTA;SP
1131;FACULDADE SANTO AGOSTINHO;FSA;PI
1136;FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS DE IGARASSU;FACIG;PE
1139;FACULDADE DE ESTUDOS ADMINISTRATIVOS DE MINAS GERAIS - FEAD-MG;FEAD - MG;MG
1141;FACULDADE GAMA E SOUZA;FGS;RJ
1142;FACULDADES INTEGRADAS DE VITÓRIA;FDV;ES
1143;FACULDADE DE EDUCAÇÃO SUPERIOR DE TIMBAÚBA;FAEST;PE
1144;FACULDADE DE CIÊNCIAS HUMANAS;IMENSU;SP
1149;CENTRO UNIVERSITÁRIO NOSSA SENHORA DO PATROCÍNIO;CEUNSP;SP
1150;FACULDADE SENAI DE TECNOLOGIA GRÁFICA;SP SENAI;SP
1151;FACULDADE DE ADMINISTRAÇÃO E NEGÓCIOS DE SERGIPE;FANESE;SE
1153;UNIVERSIDADE CÂNDIDO MENDES;UCAM;RJ
1155;FACULDADE SALESIANA DE SANTA TERESA;FSST;MS
1156;FACULDADE CENECISTA DE ITABORAÍ;FACNEC;RJ
1157;ESCOLA SUPERIOR SÃO FRANCISCO DE ASSIS;ESFA;ES
1159;CENTRO DE ENSINO SUPERIOR DE VITÓRIA;CESV;ES
1160;FACULDADE CAMBURY;CAMBURY;GO
1161;INSPER INSTITUTO DE ENSINO E PESQUISA;INSPER;SP
1162;FACULDADE DE ALTA FLORESTA;FAF;MT
1166;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA;IFPB;PB
1170;FACULDADE METROPOLITANA DE CAMAÇARI;FAMEC;BA
1173;FACULDADE ANHANGUERA DE BRASÍLIA;FAB;DF
1174;FACULDADE DE SABARÁ;SOECS;MG
1175;FACULDADES RIOGRANDENSES;FARGS;RS
1181;FACULDADE BRASÍLIA DE SÃO PAULO;FABRASP;SP
1182;INSTITUTO DE ENSINO SUPERIOR DE AMERICANA;IESA;SP
1185;CENTRO UNIVERSITÁRIO JORGE AMADO;UNIJORGE;BA
1187;CENTRO UNIVERSITÁRIO MÓDULO;MÓDULO;SP
1189;UNIVERSIDADE DO PLANALTO CATARINENSE;UNIPLAC;SC
1190;FACULDADE INTEGRAL CANTAREIRA;F.I.C.;SP
1191;INSTITUTO DE ENSINO SUPERIOR DE FORTALEZA;IESF;CE
1192;FACULDADE DE CIÊNCIAS DA SAÚDE DE SÃO PAULO;FACIS;SP
1194;FACULDADE DE TECNOLOGIA DE PONTA PORÃ;FATEP;MS
1195;FACULDADE SENAI DE TECNOLOGIA MECATRÔNICA;SENAI;SP
1196;CENTRO UNIVERSITÁRIO DE MARINGÁ - CEUMAR;CESUMAR;PR
1198;FACULDADE DE CIÊNCIAS SOCIAIS E APLICADAS DO PARANÁ;FACET;PR
1201;FACULDADE DE ADMINISTRAÇÃO MILTON CAMPOS;FAMC;MG
1202;FACULDADE SANTA RITA;FASAR;MG
1204;FACULDADE DE AMAMBAI;FIAMA;MS
1205;FACULDADE EDUCACIONAL DA LAPA;FAEL;PR
1208;FACULDADE DE NATAL;FAL;RN
1212;FACULDADE DE CIÊNCIAS CONTÁBEIS DE ASSIS;FCCA;SP
1213;FACULDADE FLEMING;SEF;SP
1219;INSTITUTO ITAPETININGANO DE ENSINO SUPERIOR;IIES;SP
1221;FACULDADE GAMMON;;SP
1224;CENTRO UNIVERSITÁRIO DE JALES;UNIJALES;SP
1225;CENTRO UNIVERSITÁRIO AMPARENSE;UNIFIA;SP
1226;INSTITUTO DE ENSINO SUPERIOR DO ACRE;IESACRE;AC
1227;FACULDADE SÃO FRANCISCO DE BARREIRAS - FASB;FASB;BA
1230;CENTRO REGIONAL UNIVERSITÁRIO DE ESPÍRITO SANTO DO PINHAL;UNIPINHAL;SP
1231;INSTITUTO CENECISTA DE ENSINO SUPERIOR DE SANTO ÂNGELO;CNEC/IESA;RS
1232;CENTRO UNIVERSITÁRIO CAMPOS DE ANDRADE;UNIANDRADE;PR
1233;CENTRO UNIVERSITÁRIO CÂNDIDO RONDON;UNIRONDON;MT
1237;FACULDADE NOSSA SENHORA APARECIDA;FANAP;GO
1239;FACULDADE PADRÃO;PADRAO;GO
1240;FACULDADE DE ESTUDOS SOCIAIS DO ESPÍRITO SANTO;PIO XII;ES
1243;FACULDADE DE ADMINISTRAÇÃO DA SERRA;FABAVI;ES
1244;FACULDADE BRASILEIRA;;ES
1245;FACULDADE DE CASTELO;FACASTELO;ES
1246;FACULDADE CANDIDO MENDES DE VITÓRIA;FCMV;ES
1247;FACULDADE DE CIÊNCIAS CONTÁBEIS DE NOVA ANDRADINA - FACINAN;FACINAN;MS
1248;FACULDADE DE PEDAGOGIA;ANAEC;MS
1249;FACULDADE DE EDUCAÇÃO DE COSTA RICA;FECRA;MS
1252;FACULDADE PROMOVE DE MINAS GERAIS;PROMOVE;MG
1253;FACULDADE METODISTA GRANBERY;FMG;MG
1254;FACULDADE DE ADMINISTRAÇÃO DE ITABIRITO;FAI;MG
1255;FACULDADE BOA VIAGEM;FBV;PE
1256;FACULDADE DOM BOSCO;DOM BOSCO;PR
1257;FACULDADE DE ADMINISTRAÇÃO, CIÊNCIAS, EDUCAÇÃO E LETRAS;FACEL;PR
1258;FACULDADE DE CIÊNCIAS APLICADAS DE CASCAVEL;FACIAP;PR
1263;FACULDADE BEZERRA DE ARAÚJO;FABA;RJ
1264;FACULDADE NATALENSE PARA O DESENVOLVIMENTO DO RIO GRANDE DO NORTE;FARN;RN
1266;FACULDADES INTEGRADAS URUBUPUNGÁ;FIU;SP
